"fdc_id","food_code","wweia_category_code","start_date","end_date"
"781612","13210280","5804","2015-01-01","2016-12-31"
"781613","13210290","5804","2015-01-01","2016-12-31"
"781614","13210300","5804","2015-01-01","2016-12-31"
"781615","13210350","5804","2015-01-01","2016-12-31"
"781616","13210410","5804","2015-01-01","2016-12-31"
"781617","13210450","5804","2015-01-01","2016-12-31"
"781618","13210500","5804","2015-01-01","2016-12-31"
"781619","13210520","5804","2015-01-01","2016-12-31"
"781620","13210530","5804","2015-01-01","2016-12-31"
"781621","13210610","5804","2015-01-01","2016-12-31"
"781622","13210710","5804","2015-01-01","2016-12-31"
"781623","13210750","5804","2015-01-01","2016-12-31"
"781624","13210810","5804","2015-01-01","2016-12-31"
"781625","13210820","5804","2015-01-01","2016-12-31"
"781626","13220110","5804","2015-01-01","2016-12-31"
"781627","13220120","5804","2015-01-01","2016-12-31"
"781628","13220210","5804","2015-01-01","2016-12-31"
"781629","13220220","5804","2015-01-01","2016-12-31"
"781630","13220230","5804","2015-01-01","2016-12-31"
"781631","13220235","5804","2015-01-01","2016-12-31"
"781632","13220240","5804","2015-01-01","2016-12-31"
"781633","13220245","5804","2015-01-01","2016-12-31"
"781634","13230110","5804","2015-01-01","2016-12-31"
"781635","13230120","5804","2015-01-01","2016-12-31"
"781636","13230130","5804","2015-01-01","2016-12-31"
"781637","13230140","5804","2015-01-01","2016-12-31"
"781638","13230200","5804","2015-01-01","2016-12-31"
"781639","13230500","5804","2015-01-01","2016-12-31"
"781640","13230510","5804","2015-01-01","2016-12-31"
"781641","13241000","5804","2015-01-01","2016-12-31"
"781642","13250000","5804","2015-01-01","2016-12-31"
"781643","13250100","5804","2015-01-01","2016-12-31"
"781644","13250200","5804","2015-01-01","2016-12-31"
"781645","13252100","5804","2015-01-01","2016-12-31"
"781646","13252200","5804","2015-01-01","2016-12-31"
"781647","13252500","5804","2015-01-01","2016-12-31"
"781648","13252600","5502","2015-01-01","2016-12-31"
"781649","13310000","9012","2015-01-01","2016-12-31"
"781650","13311000","9012","2015-01-01","2016-12-31"
"781651","13312000","9012","2015-01-01","2016-12-31"
"781652","13411000","8412","2015-01-01","2016-12-31"
"781653","13412000","8412","2015-01-01","2016-12-31"
"781654","14010000","1602","2015-01-01","2016-12-31"
"781655","14101010","1602","2015-01-01","2016-12-31"
"781656","14102010","1602","2015-01-01","2016-12-31"
"781657","14103010","1602","2015-01-01","2016-12-31"
"781658","14103020","1602","2015-01-01","2016-12-31"
"781659","14104100","1602","2015-01-01","2016-12-31"
"781660","14104110","1602","2015-01-01","2016-12-31"
"781661","14104115","1602","2015-01-01","2016-12-31"
"781662","14104200","1602","2015-01-01","2016-12-31"
"781663","14104250","1602","2015-01-01","2016-12-31"
"781664","14104400","1602","2015-01-01","2016-12-31"
"781665","14104600","1602","2015-01-01","2016-12-31"
"781666","14104700","1602","2015-01-01","2016-12-31"
"781667","14105010","1602","2015-01-01","2016-12-31"
"781668","14105200","1602","2015-01-01","2016-12-31"
"781669","14106010","1602","2015-01-01","2016-12-31"
"781670","14106200","1602","2015-01-01","2016-12-31"
"781671","14106500","1602","2015-01-01","2016-12-31"
"781672","14107010","1602","2015-01-01","2016-12-31"
"781673","14107020","1602","2015-01-01","2016-12-31"
"781674","14107030","1602","2015-01-01","2016-12-31"
"781675","14107040","1602","2015-01-01","2016-12-31"
"781676","14107060","1602","2015-01-01","2016-12-31"
"781677","14107200","1602","2015-01-01","2016-12-31"
"781678","14107250","1602","2015-01-01","2016-12-31"
"781679","14108010","1602","2015-01-01","2016-12-31"
"781680","14108015","1602","2015-01-01","2016-12-31"
"781681","14108020","1602","2015-01-01","2016-12-31"
"781682","14108060","1602","2015-01-01","2016-12-31"
"781683","14108200","1602","2015-01-01","2016-12-31"
"781684","14108400","1602","2015-01-01","2016-12-31"
"781685","14108420","1602","2015-01-01","2016-12-31"
"781686","14109010","1602","2015-01-01","2016-12-31"
"781687","14109020","1602","2015-01-01","2016-12-31"
"781688","14109030","1602","2015-01-01","2016-12-31"
"781689","14109040","1602","2015-01-01","2016-12-31"
"781690","14110010","1602","2015-01-01","2016-12-31"
"781691","14120010","1602","2015-01-01","2016-12-31"
"781692","14120020","1602","2015-01-01","2016-12-31"
"781693","14131000","1602","2015-01-01","2016-12-31"
"781694","14131500","1602","2015-01-01","2016-12-31"
"781695","14132000","1602","2015-01-01","2016-12-31"
"781696","14133000","1602","2015-01-01","2016-12-31"
"781697","14134000","1602","2015-01-01","2016-12-31"
"781698","14200100","1604","2015-01-01","2016-12-31"
"781699","14201010","1604","2015-01-01","2016-12-31"
"781700","14201200","1604","2015-01-01","2016-12-31"
"781701","14201500","1604","2015-01-01","2016-12-31"
"781702","14202010","1604","2015-01-01","2016-12-31"
"781703","14202020","1604","2015-01-01","2016-12-31"
"781704","14203010","1604","2015-01-01","2016-12-31"
"781705","14203020","1604","2015-01-01","2016-12-31"
"781706","14203510","1602","2015-01-01","2016-12-31"
"781707","14204010","1604","2015-01-01","2016-12-31"
"781708","14204020","1604","2015-01-01","2016-12-31"
"781709","14204030","1604","2015-01-01","2016-12-31"
"781710","14206010","1604","2015-01-01","2016-12-31"
"781711","14207010","1604","2015-01-01","2016-12-31"
"781712","14301010","8006","2015-01-01","2016-12-31"
"781713","14303010","8006","2015-01-01","2016-12-31"
"781714","14410100","1602","2015-01-01","2016-12-31"
"781715","14410110","1602","2015-01-01","2016-12-31"
"781716","14410120","1602","2015-01-01","2016-12-31"
"781717","14410130","1602","2015-01-01","2016-12-31"
"781718","14410210","1602","2015-01-01","2016-12-31"
"781719","14410330","1602","2015-01-01","2016-12-31"
"781720","14410380","1602","2015-01-01","2016-12-31"
"781721","14410500","1602","2015-01-01","2016-12-31"
"781722","14410600","1602","2015-01-01","2016-12-31"
"781723","14410620","1602","2015-01-01","2016-12-31"
"781724","14420100","1602","2015-01-01","2016-12-31"
"781725","14420160","1602","2015-01-01","2016-12-31"
"781726","14420200","8006","2015-01-01","2016-12-31"
"781727","14420210","8006","2015-01-01","2016-12-31"
"781728","14420300","1602","2015-01-01","2016-12-31"
"781729","14502000","1602","2015-01-01","2016-12-31"
"781730","14610200","1604","2015-01-01","2016-12-31"
"781731","14610210","1604","2015-01-01","2016-12-31"
"781732","14610250","1604","2015-01-01","2016-12-31"
"781733","14610520","1602","2015-01-01","2016-12-31"
"781734","14620110","8412","2015-01-01","2016-12-31"
"781735","14620115","8412","2015-01-01","2016-12-31"
"781736","14620130","8412","2015-01-01","2016-12-31"
"781737","14620150","8412","2015-01-01","2016-12-31"
"781738","14620200","8412","2015-01-01","2016-12-31"
"781739","14620300","3602","2015-01-01","2016-12-31"
"781740","14620310","3602","2015-01-01","2016-12-31"
"781741","14620320","3602","2015-01-01","2016-12-31"
"781742","14620330","3602","2015-01-01","2016-12-31"
"781743","14630100","8412","2015-01-01","2016-12-31"
"781744","14630200","2502","2015-01-01","2016-12-31"
"781745","14630300","8412","2015-01-01","2016-12-31"
"781746","14640000","3720","2015-01-01","2016-12-31"
"781747","14640002","3720","2015-01-01","2016-12-31"
"781748","14640004","3720","2015-01-01","2016-12-31"
"781749","14640006","3720","2015-01-01","2016-12-31"
"781750","14640008","3720","2015-01-01","2016-12-31"
"781751","14640010","3720","2015-01-01","2016-12-31"
"781752","14640012","3720","2015-01-01","2016-12-31"
"781753","14640014","3720","2015-01-01","2016-12-31"
"781754","14640016","3720","2015-01-01","2016-12-31"
"781755","14640018","3720","2015-01-01","2016-12-31"
"781756","14640020","3720","2015-01-01","2016-12-31"
"781757","14640022","3720","2015-01-01","2016-12-31"
"781758","14640024","3720","2015-01-01","2016-12-31"
"781759","14640026","3720","2015-01-01","2016-12-31"
"781760","14640028","3720","2015-01-01","2016-12-31"
"781761","14640030","3720","2015-01-01","2016-12-31"
"781762","14640032","3720","2015-01-01","2016-12-31"
"781763","14640034","3720","2015-01-01","2016-12-31"
"781764","14640036","3720","2015-01-01","2016-12-31"
"781765","14640038","3720","2015-01-01","2016-12-31"
"781766","14640040","3720","2015-01-01","2016-12-31"
"781767","14640042","3720","2015-01-01","2016-12-31"
"781768","14640044","3720","2015-01-01","2016-12-31"
"781769","14640046","3720","2015-01-01","2016-12-31"
"781770","14640048","3720","2015-01-01","2016-12-31"
"781771","14640050","3720","2015-01-01","2016-12-31"
"781772","14640052","3720","2015-01-01","2016-12-31"
"781773","14640054","3720","2015-01-01","2016-12-31"
"781774","14640056","3720","2015-01-01","2016-12-31"
"781775","14640058","3720","2015-01-01","2016-12-31"
"781776","14640060","3720","2015-01-01","2016-12-31"
"781777","14640062","3720","2015-01-01","2016-12-31"
"781778","14640064","3720","2015-01-01","2016-12-31"
"781779","14640066","3720","2015-01-01","2016-12-31"
"781780","14640068","3720","2015-01-01","2016-12-31"
"781781","14640070","3720","2015-01-01","2016-12-31"
"781782","14640072","3720","2015-01-01","2016-12-31"
"781783","14640100","3720","2015-01-01","2016-12-31"
"781784","14640105","3720","2015-01-01","2016-12-31"
"781785","14640110","3720","2015-01-01","2016-12-31"
"781786","14640115","3720","2015-01-01","2016-12-31"
"781787","14640125","3720","2015-01-01","2016-12-31"
"781788","14640130","3720","2015-01-01","2016-12-31"
"781789","14640135","3720","2015-01-01","2016-12-31"
"781790","14640155","3720","2015-01-01","2016-12-31"
"781791","14640160","3720","2015-01-01","2016-12-31"
"781792","14640165","3720","2015-01-01","2016-12-31"
"781793","14640185","3720","2015-01-01","2016-12-31"
"781794","14640190","3720","2015-01-01","2016-12-31"
"781795","14640195","3720","2015-01-01","2016-12-31"
"781796","14650100","8412","2015-01-01","2016-12-31"
"781797","14650150","8412","2015-01-01","2016-12-31"
"781798","14650160","8412","2015-01-01","2016-12-31"
"781799","14650165","8412","2015-01-01","2016-12-31"
"781800","14650170","8412","2015-01-01","2016-12-31"
"781801","14650175","8412","2015-01-01","2016-12-31"
"781802","14650180","8412","2015-01-01","2016-12-31"
"781803","14650185","8412","2015-01-01","2016-12-31"
"781804","14650190","8412","2015-01-01","2016-12-31"
"781805","14650195","8412","2015-01-01","2016-12-31"
"781806","14660200","1602","2015-01-01","2016-12-31"
"781807","14670000","6422","2015-01-01","2016-12-31"
"781808","14710100","3802","2015-01-01","2016-12-31"
"781809","14710200","3802","2015-01-01","2016-12-31"
"781810","20000000","2002","2015-01-01","2016-12-31"
"781811","20000070","9008","2015-01-01","2016-12-31"
"781812","20000090","9008","2015-01-01","2016-12-31"
"781813","20000200","2004","2015-01-01","2016-12-31"
"781814","21000100","2002","2015-01-01","2016-12-31"
"781815","21000110","2002","2015-01-01","2016-12-31"
"781816","21000120","2002","2015-01-01","2016-12-31"
"781817","21001000","2002","2015-01-01","2016-12-31"
"781818","21001010","2002","2015-01-01","2016-12-31"
"781819","21001020","2002","2015-01-01","2016-12-31"
"781820","21002000","2002","2015-01-01","2016-12-31"
"781821","21003000","2002","2015-01-01","2016-12-31"
"781822","21101000","2002","2015-01-01","2016-12-31"
"781823","21101010","2002","2015-01-01","2016-12-31"
"781824","21101020","2002","2015-01-01","2016-12-31"
"781825","21101110","2002","2015-01-01","2016-12-31"
"781826","21101120","2002","2015-01-01","2016-12-31"
"781827","21101130","2002","2015-01-01","2016-12-31"
"781828","21102110","2002","2015-01-01","2016-12-31"
"781829","21102120","2002","2015-01-01","2016-12-31"
"781830","21102130","2002","2015-01-01","2016-12-31"
"781831","21103110","2002","2015-01-01","2016-12-31"
"781832","21103120","2002","2015-01-01","2016-12-31"
"781833","21103130","2002","2015-01-01","2016-12-31"
"781834","21104110","2002","2015-01-01","2016-12-31"
"781835","21104120","2002","2015-01-01","2016-12-31"
"781836","21104130","2002","2015-01-01","2016-12-31"
"781837","21105110","2002","2015-01-01","2016-12-31"
"781838","21105120","2002","2015-01-01","2016-12-31"
"781839","21105130","2002","2015-01-01","2016-12-31"
"781840","21301000","2002","2015-01-01","2016-12-31"
"781841","21302000","2002","2015-01-01","2016-12-31"
"781842","21304000","2002","2015-01-01","2016-12-31"
"781843","21304110","2002","2015-01-01","2016-12-31"
"781844","21304120","2002","2015-01-01","2016-12-31"
"781845","21304200","2002","2015-01-01","2016-12-31"
"781846","21304210","2002","2015-01-01","2016-12-31"
"781847","21304220","2002","2015-01-01","2016-12-31"
"781848","21305000","2002","2015-01-01","2016-12-31"
"781849","21401000","2002","2015-01-01","2016-12-31"
"781850","21401110","2002","2015-01-01","2016-12-31"
"781851","21401120","2002","2015-01-01","2016-12-31"
"781852","21401400","2002","2015-01-01","2016-12-31"
"781853","21407000","2002","2015-01-01","2016-12-31"
"781854","21407110","2002","2015-01-01","2016-12-31"
"781855","21407120","2002","2015-01-01","2016-12-31"
"781856","21410000","2002","2015-01-01","2016-12-31"
"781857","21410110","2002","2015-01-01","2016-12-31"
"781858","21410120","2002","2015-01-01","2016-12-31"
"781859","21416000","2602","2015-01-01","2016-12-31"
"781860","21416110","2602","2015-01-01","2016-12-31"
"781861","21416120","2602","2015-01-01","2016-12-31"
"781862","21416150","2602","2015-01-01","2016-12-31"
"781863","21417100","2002","2015-01-01","2016-12-31"
"781864","21417110","2002","2015-01-01","2016-12-31"
"781865","21417120","2002","2015-01-01","2016-12-31"
"781866","21420100","2002","2015-01-01","2016-12-31"
"781867","21500000","2004","2015-01-01","2016-12-31"
"781868","21500100","2004","2015-01-01","2016-12-31"
"781869","21500310","2004","2015-01-01","2016-12-31"
"781870","21601000","2604","2015-01-01","2016-12-31"
"781871","21601010","2604","2015-01-01","2016-12-31"
"781872","21602000","2602","2015-01-01","2016-12-31"
"781873","21602010","2602","2015-01-01","2016-12-31"
"781874","21602100","2602","2015-01-01","2016-12-31"
"781875","21701000","9008","2015-01-01","2016-12-31"
"781876","21701010","9008","2015-01-01","2016-12-31"
"781877","21701020","9008","2015-01-01","2016-12-31"
"781878","22000100","2006","2015-01-01","2016-12-31"
"781879","22000110","2006","2015-01-01","2016-12-31"
"781880","22000120","2006","2015-01-01","2016-12-31"
"781881","22000200","2006","2015-01-01","2016-12-31"
"781882","22000210","2006","2015-01-01","2016-12-31"
"781883","22000220","2006","2015-01-01","2016-12-31"
"781884","22000300","2006","2015-01-01","2016-12-31"
"781885","22000310","2006","2015-01-01","2016-12-31"
"781886","22000320","2006","2015-01-01","2016-12-31"
"781887","22001000","2006","2015-01-01","2016-12-31"
"781888","22002000","2006","2015-01-01","2016-12-31"
"781889","22002100","2006","2015-01-01","2016-12-31"
"781890","22002800","2602","2015-01-01","2016-12-31"
"781891","22101000","2006","2015-01-01","2016-12-31"
"781892","22101010","2006","2015-01-01","2016-12-31"
"781893","22101020","2006","2015-01-01","2016-12-31"
"781894","22101100","2006","2015-01-01","2016-12-31"
"781895","22101110","2006","2015-01-01","2016-12-31"
"781896","22101120","2006","2015-01-01","2016-12-31"
"781897","22101130","2006","2015-01-01","2016-12-31"
"781898","22101140","2006","2015-01-01","2016-12-31"
"781899","22101150","2006","2015-01-01","2016-12-31"
"781900","22101200","2006","2015-01-01","2016-12-31"
"781901","22101210","2006","2015-01-01","2016-12-31"
"781902","22101220","2006","2015-01-01","2016-12-31"
"781903","22101300","2006","2015-01-01","2016-12-31"
"781904","22101310","2006","2015-01-01","2016-12-31"
"781905","22101320","2006","2015-01-01","2016-12-31"
"781906","22101400","2006","2015-01-01","2016-12-31"
"781907","22101410","2006","2015-01-01","2016-12-31"
"781908","22101420","2006","2015-01-01","2016-12-31"
"781909","22101500","2006","2015-01-01","2016-12-31"
"781910","22101510","2006","2015-01-01","2016-12-31"
"781911","22101520","2006","2015-01-01","2016-12-31"
"781912","22107000","2602","2015-01-01","2016-12-31"
"781913","22107010","2602","2015-01-01","2016-12-31"
"781914","22107020","2602","2015-01-01","2016-12-31"
"781915","22201000","2006","2015-01-01","2016-12-31"
"781916","22201010","2006","2015-01-01","2016-12-31"
"781917","22201020","2006","2015-01-01","2016-12-31"
"781918","22201050","2006","2015-01-01","2016-12-31"
"781919","22201060","2006","2015-01-01","2016-12-31"
"781920","22201070","2006","2015-01-01","2016-12-31"
"781921","22201100","2006","2015-01-01","2016-12-31"
"781922","22201110","2006","2015-01-01","2016-12-31"
"781923","22201120","2006","2015-01-01","2016-12-31"
"781924","22201200","2006","2015-01-01","2016-12-31"
"781925","22201210","2006","2015-01-01","2016-12-31"
"781926","22201220","2006","2015-01-01","2016-12-31"
"781927","22201300","2006","2015-01-01","2016-12-31"
"781928","22201310","2006","2015-01-01","2016-12-31"
"781929","22201320","2006","2015-01-01","2016-12-31"
